Year,Month,County,Beneficiaries, Benefit_Amounts_Dollars
2013,11,Schenectady,"1,600","$1,460,000 "
2013,11,Warren,"1,300","$980,000 "
2013,11,Washington,800,"$650,000 "
2013,11,Cayuga,"1,000","$800,000 "
2013,11,Cortland,800,"$740,000 "
2013,11,Madison,900,"$740,000 "
2013,11,Onondaga,"4,800","$4,340,000 "
2013,11,Oswego,"2,000","$1,740,000 "
2013,11,Genesee,900,"$690,000 "
2013,11,Livingston,800,"$660,000 "
2013,11,Monroe,"8,300","$7,540,000 "
2013,11,Ontario,"1,200","$1,000,000 "
2013,11,Orleans,700,"$600,000 "
2013,11,Seneca,300,"$270,000 "
2013,11,Wayne,"1,200","$1,010,000 "
2013,11,Wyoming,800,"$570,000 "
2013,11,Yates,300,"$200,000 "
2013,11,Dutchess,"2,600","$2,780,000 "
2013,11,Orange,"3,200","$3,210,000 "
2013,11,Putnam,800,"$850,000 "
2013,11,Rockland,"2,200","$2,180,000 "
2013,11,Sullivan,900,"$810,000 "
2013,11,Ulster,"1,900","$1,760,000 "
2013,11,Westchester,"7,800","$8,060,000 "
2013,11,Nassau,"11,200","$11,800,000 "
2013,11,Suffolk,"15,100","$15,400,000 "
2013,11,Fulton,700,"$630,000 "
2013,11,Herkimer,900,"$710,000 "
2013,11,Montgomery,800,"$720,000 "
2013,11,Oneida,"2,700","$2,210,000 "
2013,11,Otsego,600,"$510,000 "
2013,11,Schoharie,400,"$310,000 "
2013,11,Bronx,"17,100","$15,430,000 "
2013,11,Kings,"27,100","$26,120,000 "
2013,11,New York,"16,800","$17,070,000 "
2013,11,Queens,"21,100","$21,300,000 "
2013,11,Richmond,"4,300","$4,300,000 "
2013,11,Clinton,"1,100","$890,000 "
2013,11,Essex,500,"$400,000 "
2013,11,Franklin,700,"$590,000 "
2013,11,Hamilton,100,"$100,000 "
2013,11,Jefferson,"1,800","$1,570,000 "
2013,11,Lewis,400,"$370,000 "
2013,11,St. Lawrence,"1,400","$1,180,000 "
2013,11,Broome,"2,800","$2,140,000 "
2013,11,Chemung,"1,000","$800,000 "
2013,11,Chenango,600,"$520,000 "
2013,11,Delaware,400,"$360,000 "
2013,11,Schuyler,300,"$240,000 "
2013,11,Steuben,"1,500","$1,040,000 "
2013,11,Tioga,700,"$550,000 "
2013,11,Tompkins,600,"$540,000 "
2013,11,Allegany,600,"$480,000 "
2013,11,Cattaraugus,"1,200","$970,000 "
2013,11,Chautauqua,"1,900","$1,500,000 "
2013,11,Erie,"11,900","$10,430,000 "
2013,11,Niagara,"3,400","$2,890,000 "
2013,11,Out-of-State,"18,400","$21,390,000 "
2013,11,Unknown,200,"$210,000 "
2013,12,Albany,"3,200","$3,250,000 "
2013,12,Columbia,700,"$690,000 "
2013,12,Greene,800,"$750,000 "
2013,12,Rensselaer,"2,300","$2,240,000 "
2013,12,Saratoga,"2,600","$2,900,000 "
2013,12,Schenectady,"2,200","$2,160,000 "
2013,12,Warren,"1,600","$1,620,000 "
2013,12,Washington,"1,200","$1,170,000 "
2013,12,Cayuga,"1,400","$1,370,000 "
2013,12,Cortland,"1,000","$1,210,000 "
2013,12,Madison,"1,200","$1,330,000 "
2013,12,Onondaga,"6,100","$6,460,000 "
2013,12,Oswego,"2,600","$2,770,000 "
2013,12,Genesee,"1,200","$1,200,000 "
2013,12,Livingston,"1,100","$1,180,000 "
2013,12,Monroe,"10,500","$10,470,000 "
2013,12,Ontario,"1,600","$1,620,000 "
2013,12,Orleans,900,"$980,000 "
2013,12,Seneca,500,"$480,000 "
2013,12,Wayne,"1,700","$1,720,000 "
2013,12,Wyoming,"1,100","$1,070,000 "
2013,12,Yates,400,"$370,000 "
2013,12,Dutchess,"3,400","$3,910,000 "
2013,12,Orange,"4,400","$4,530,000 "
2013,12,Putnam,"1,100","$1,240,000 "
2013,12,Rockland,"2,900","$3,030,000 "
2013,12,Sullivan,"1,200","$1,250,000 "
2013,12,Ulster,"2,600","$2,620,000 "
2013,12,Westchester,"9,900","$11,270,000 "
2013,12,Nassau,"14,300","$15,990,000 "
2013,12,Suffolk,"20,600","$22,390,000 "
2013,12,Fulton,900,"$960,000 "
2013,12,Herkimer,"1,200","$1,290,000 "
2013,12,Montgomery,"1,200","$1,170,000 "
2013,12,Oneida,"3,500","$3,440,000 "
2013,12,Otsego,"1,000","$930,000 "
2013,12,Schoharie,600,"$650,000 "
2013,12,Bronx,"19,900","$19,930,000 "
2013,12,Kings,"31,000","$33,140,000 "
2013,12,New York,"17,800","$20,600,000 "
2013,12,Queens,"24,600","$27,400,000 "
2013,12,Richmond,"5,600","$5,730,000 "
2013,12,Clinton,"1,500","$1,480,000 "
2013,12,Essex,700,"$670,000 "
2013,12,Franklin,900,"$920,000 "
2013,12,Hamilton,100,"$140,000 "
2013,12,Jefferson,"2,300","$2,400,000 "
2013,12,Lewis,700,"$730,000 "
2013,12,St. Lawrence,"2,100","$1,940,000 "
2013,12,Broome,"3,200","$3,110,000 "
2013,12,Chemung,"1,100","$1,140,000 "
2013,12,Chenango,800,"$890,000 "
2013,12,Delaware,600,"$570,000 "
2013,12,Schuyler,400,"$370,000 "
2013,12,Steuben,"1,500","$1,510,000 "
2013,12,Tioga,800,"$870,000 "
2013,12,Tompkins,700,"$780,000 "
2013,12,Allegany,700,"$740,000 "
2013,12,Cattaraugus,"1,600","$1,590,000 "
2013,12,Chautauqua,"2,400","$2,260,000 "
2013,12,Erie,"15,500","$15,380,000 "
2013,12,Niagara,"5,000","$4,520,000 "
2013,12,Out-of-State,"20,600","$27,200,000 "
2013,12,Unknown,400,"$320,000 "
2014,1,Albany,"3,600","$3,190,000 "
2014,1,Columbia,800,"$760,000 "
2014,1,Greene,900,"$760,000 "
2014,1,Rensselaer,"2,600","$2,340,000 "
2014,1,Saratoga,"3,000","$2,850,000 "
2014,1,Schenectady,"2,400","$2,050,000 "
2014,1,Warren,"1,700","$1,490,000 "
2014,1,Washington,"1,300","$1,210,000 "
2014,1,Cayuga,"1,600","$1,470,000 "
2014,1,Cortland,"1,100","$1,140,000 "
2014,1,Madison,"1,400","$1,310,000 "
2014,1,Onondaga,"6,500","$6,110,000 "
2014,1,Oswego,"2,900","$2,720,000 "
2014,1,Genesee,"1,400","$1,220,000 "
2014,1,Livingston,"1,300","$1,230,000 "
2014,1,Monroe,"11,300","$9,900,000 "
2014,1,Ontario,"1,900","$1,710,000 "
2014,1,Orleans,"1,100","$920,000 "
2014,1,Seneca,500,"$480,000 "
2014,1,Wayne,"1,900","$1,790,000 "
2014,1,Wyoming,"1,200","$1,080,000 "
2014,1,Yates,400,"$370,000 "
2014,1,Dutchess,"3,700","$3,780,000 "
2014,1,Orange,"4,900","$4,450,000 "
2014,1,Putnam,"1,100","$1,170,000 "
2014,1,Rockland,"3,300","$3,050,000 "
2014,1,Sullivan,"1,300","$1,150,000 "
2014,1,Ulster,"3,000","$2,630,000 "
2014,1,Westchester,"10,900","$10,980,000 "
2014,1,Nassau,"16,200","$16,070,000 "
2014,1,Suffolk,"23,800","$23,270,000 "
2014,1,Fulton,"1,100","$950,000 "
2014,1,Herkimer,"1,400","$1,340,000 "
2014,1,Montgomery,"1,400","$1,240,000 "
2014,1,Oneida,"3,800","$3,280,000 "
2014,1,Otsego,"1,100","$1,000,000 "
2014,1,Schoharie,800,"$700,000 "
2014,1,Bronx,"20,200","$17,460,000 "
2014,1,Kings,"31,800","$29,720,000 "
2014,1,New York,"18,800","$19,020,000 "
2014,1,Queens,"26,000","$25,250,000 "
2014,1,Richmond,"5,600","$5,200,000 "
2014,1,Clinton,"1,600","$1,430,000 "
2014,1,Essex,800,"$650,000 "
2014,1,Franklin,"1,000","$900,000 "
2014,1,Hamilton,200,"$130,000 "
2014,1,Jefferson,"2,400","$2,160,000 "
2014,1,Lewis,700,"$690,000 "
2014,1,St. Lawrence,"2,200","$1,900,000 "
2014,1,Broome,"3,500","$3,010,000 "
2014,1,Chemung,"1,200","$1,110,000 "
2014,1,Chenango,"1,000","$940,000 "
2014,1,Delaware,700,"$630,000 "
2014,1,Schuyler,400,"$390,000 "
2014,1,Steuben,"1,700","$1,560,000 "
2014,1,Tioga,900,"$870,000 "
2014,1,Tompkins,900,"$780,000 "
2014,1,Allegany,800,"$760,000 "
2014,1,Cattaraugus,"1,700","$1,540,000 "
2014,1,Chautauqua,"2,700","$2,120,000 "
2014,1,Erie,"16,600","$14,530,000 "
2014,1,Niagara,"5,400","$4,320,000 "
2014,1,Out-of-State,"21,700","$25,210,000 "
2014,1,Unknown,200,"$230,000 "
2014,2,Albany,"3,200","$3,040,000 "
2014,2,Columbia,800,"$790,000 "
2014,2,Greene,800,"$760,000 "
2014,2,Rensselaer,"2,400","$2,260,000 "
2014,2,Saratoga,"2,900","$2,830,000 "
2014,2,Schenectady,"2,300","$2,010,000 "
2014,2,Warren,"1,700","$1,480,000 "
2014,2,Washington,"1,300","$1,210,000 "
2014,2,Cayuga,"1,500","$1,430,000 "
2014,2,Cortland,"1,000","$1,100,000 "
2014,2,Madison,"1,300","$1,310,000 "
2014,2,Onondaga,"6,200","$5,880,000 "
2014,2,Oswego,"2,700","$2,650,000 "
2014,2,Genesee,"1,300","$1,170,000 "
2014,2,Livingston,"1,300","$1,150,000 "
2014,2,Monroe,"10,900","$9,550,000 "
2014,2,Ontario,"1,900","$1,760,000 "
2014,2,Orleans,"1,000","$900,000 "
2014,2,Seneca,500,"$470,000 "
2014,2,Wayne,"2,000","$1,800,000 "
2014,2,Wyoming,"1,100","$1,040,000 "
2014,2,Yates,400,"$410,000 "
2014,2,Dutchess,"3,400","$3,610,000 "
2014,2,Orange,"4,400","$4,260,000 "
2014,2,Putnam,"1,100","$1,210,000 "
2014,2,Rockland,"3,100","$2,880,000 "
2014,2,Sullivan,"1,200","$1,150,000 "
2014,2,Ulster,"2,600","$2,470,000 "
2014,2,Westchester,"10,500","$10,760,000 "
2014,2,Nassau,"15,700","$15,540,000 "
2014,2,Suffolk,"23,600","$23,480,000 "
2014,2,Fulton,"1,000","$950,000 "
2014,2,Herkimer,"1,400","$1,410,000 "
2014,2,Montgomery,"1,400","$1,270,000 "
2014,2,Oneida,"3,600","$3,220,000 "
2014,2,Otsego,"1,100","$990,000 "
2014,2,Schoharie,700,"$730,000 "
2014,2,Bronx,"20,000","$17,290,000 "
2014,2,Kings,"31,000","$28,170,000 "
2014,2,New York,"17,600","$17,470,000 "
2014,2,Queens,"25,600","$24,640,000 "
2014,2,Richmond,"5,700","$5,240,000 "
2014,2,Clinton,"1,500","$1,330,000 "
2014,2,Essex,700,"$680,000 "
2014,2,Franklin,900,"$890,000 "
2014,2,Hamilton,200,"$130,000 "
2014,2,Jefferson,"2,300","$2,180,000 "
2014,2,Lewis,700,"$720,000 "
2014,2,St. Lawrence,"2,100","$1,940,000 "
2014,2,Broome,"3,200","$2,930,000 "
2014,2,Chemung,"1,200","$1,070,000 "
2014,2,Chenango,"1,000","$960,000 "
2014,2,Delaware,700,"$640,000 "
2014,2,Schuyler,400,"$370,000 "
2014,2,Steuben,"1,700","$1,580,000 "
2014,2,Tioga,900,"$880,000 "
2014,2,Tompkins,800,"$710,000 "
2014,2,Allegany,800,"$770,000 "
2014,2,Cattaraugus,"1,700","$1,560,000 "
2014,2,Chautauqua,"2,400","$2,010,000 "
2014,2,Erie,"15,800","$14,060,000 "
2014,2,Niagara,"5,000","$4,190,000 "
2014,2,Out-of-State,"20,400","$23,700,000 "
2014,2,Unknown,200,"$240,000 "
2014,3,Albany,"3,200","$3,360,000 "
2014,3,Columbia,800,"$890,000 "
2014,3,Greene,800,"$850,000 "
2014,3,Rensselaer,"2,200","$2,530,000 "
2014,3,Saratoga,"2,800","$3,160,000 "
2014,3,Schenectady,"2,100","$2,230,000 "
2014,3,Warren,"1,600","$1,650,000 "
2014,3,Washington,"1,300","$1,340,000 "
2014,3,Cayuga,"1,400","$1,540,000 "
2014,3,Cortland,"1,000","$1,220,000 "
2014,3,Madison,"1,300","$1,480,000 "
2014,3,Onondaga,"6,000","$6,450,000 "
2014,3,Oswego,"2,600","$2,840,000 "
2014,3,Genesee,"1,200","$1,210,000 "
2014,3,Livingston,"1,200","$1,240,000 "
2014,3,Monroe,"10,200","$10,290,000 "
2014,3,Ontario,"1,900","$1,970,000 "
2014,3,Orleans,900,"$970,000 "
2014,3,Seneca,500,"$550,000 "
2014,3,Wayne,"1,800","$1,970,000 "
2014,3,Wyoming,"1,100","$1,100,000 "
2014,3,Yates,400,"$460,000 "
2014,3,Dutchess,"3,400","$3,890,000 "
2014,3,Orange,"4,000","$4,530,000 "
2014,3,Putnam,"1,000","$1,210,000 "
2014,3,Rockland,"2,600","$2,940,000 "
2014,3,Sullivan,"1,200","$1,230,000 "
2014,3,Ulster,"2,500","$2,710,000 "
2014,3,Westchester,"9,800","$11,300,000 "
2014,3,Nassau,"14,300","$16,110,000 "
2014,3,Suffolk,"20,900","$24,260,000 "
2014,3,Fulton,"1,000","$1,060,000 "
2014,3,Herkimer,"1,300","$1,540,000 "
2014,3,Montgomery,"1,200","$1,290,000 "
2014,3,Oneida,"3,400","$3,580,000 "
2014,3,Otsego,"1,000","$1,040,000 "
2014,3,Schoharie,700,"$750,000 "
2014,3,Bronx,"18,400","$18,740,000 "
2014,3,Kings,"28,500","$30,050,000 "
2014,3,New York,"17,100","$18,740,000 "
2014,3,Queens,"23,900","$26,150,000 "
2014,3,Richmond,"4,900","$5,430,000 "
2014,3,Clinton,"1,400","$1,510,000 "
2014,3,Essex,700,"$780,000 "
2014,3,Franklin,900,"$990,000 "
2014,3,Hamilton,200,"$160,000 "
2014,3,Jefferson,"2,300","$2,500,000 "
2014,3,Lewis,700,"$870,000 "
2014,3,St. Lawrence,"2,100","$2,260,000 "
2014,3,Broome,"3,100","$3,260,000 "
2014,3,Chemung,"1,100","$1,160,000 "
2014,3,Chenango,900,"$1,060,000 "
2014,3,Delaware,600,"$690,000 "
2014,3,Schuyler,400,"$390,000 "
2014,3,Steuben,"1,800","$1,690,000 "
2014,3,Tioga,900,"$960,000 "
2014,3,Tompkins,700,"$780,000 "
2014,3,Allegany,800,"$840,000 "
2014,3,Cattaraugus,"1,600","$1,720,000 "
2014,3,Chautauqua,"2,200","$2,120,000 "
2014,3,Erie,"14,600","$15,080,000 "
2014,3,Niagara,"4,500","$4,510,000 "
2014,3,Out-of-State,"19,700","$24,760,000 "
2014,3,Unknown,300,"$280,000 "
2014,4,Albany,"2,800","$2,540,000 "
2014,4,Columbia,600,"$580,000 "
2014,4,Greene,800,"$650,000 "
2014,4,Rensselaer,"2,000","$1,800,000 "
2014,4,Saratoga,"2,500","$2,430,000 "
2014,4,Schenectady,"2,000","$1,740,000 "
2014,4,Warren,"1,500","$1,220,000 "
2014,4,Washington,"1,000","$960,000 "
2014,4,Cayuga,"1,200","$1,060,000 "
2014,4,Cortland,800,"$800,000 "
2014,4,Madison,"1,100","$1,030,000 "
2014,4,Onondaga,"5,400","$4,920,000 "
2014,4,Oswego,"2,400","$2,110,000 "
2014,4,Genesee,"1,000","$860,000 "
2014,4,Livingston,"1,100","$880,000 "
2014,4,Monroe,"9,700","$8,620,000 "
2014,4,Ontario,"1,600","$1,430,000 "
2014,4,Orleans,800,"$660,000 "
2014,4,Seneca,400,"$350,000 "
2014,4,Wayne,"1,600","$1,390,000 "
2014,4,Wyoming,900,"$700,000 "
2014,4,Yates,400,"$320,000 "
2014,4,Dutchess,"2,900","$2,840,000 "
2014,4,Orange,"3,900","$3,560,000 "
2014,4,Putnam,"1,000","$940,000 "
2014,4,Rockland,"2,600","$2,420,000 "
2014,4,Sullivan,"1,100","$900,000 "
2014,4,Ulster,"2,300","$1,930,000 "
2014,4,Westchester,"8,800","$8,650,000 "
2014,4,Nassau,"13,300","$13,000,000 "
2014,4,Suffolk,"18,900","$17,510,000 "
2014,4,Fulton,800,"$770,000 "
2014,4,Herkimer,"1,100","$1,060,000 "
2014,4,Montgomery,"1,100","$920,000 "
2014,4,Oneida,"3,000","$2,640,000 "
2014,4,Otsego,900,"$720,000 "
2014,4,Schoharie,600,"$540,000 "
2014,4,Bronx,"18,400","$16,020,000 "
2014,4,Kings,"29,300","$27,000,000 "
2014,4,New York,"16,600","$17,040,000 "
2014,4,Queens,"23,400","$22,700,000 "
2014,4,Richmond,"5,200","$4,700,000 "
2014,4,Clinton,"1,300","$1,160,000 "
2014,4,Essex,700,"$610,000 "
2014,4,Franklin,900,"$800,000 "
2014,4,Hamilton,200,"$150,000 "
2014,4,Jefferson,"2,100","$1,840,000 "
2014,4,Lewis,700,"$620,000 "
2014,4,St. Lawrence,"2,000","$1,770,000 "
2014,4,Broome,"2,800","$2,400,000 "
2014,4,Chemung,"1,000","$860,000 "
2014,4,Chenango,800,"$740,000 "
2014,4,Delaware,600,"$530,000 "
2014,4,Schuyler,400,"$290,000 "
2014,4,Steuben,"1,800","$1,450,000 "
2014,4,Tioga,700,"$650,000 "
2014,4,Tompkins,600,"$590,000 "
2014,4,Allegany,700,"$580,000 "
2014,4,Cattaraugus,"1,500","$1,270,000 "
2014,4,Chautauqua,"2,100","$1,630,000 "
2014,4,Erie,"13,600","$11,710,000 "
2014,4,Niagara,"4,400","$3,330,000 "
2014,4,Out-of-State,"17,900","$21,120,000 "
2014,4,Unknown,200,"$330,000 "
2014,5,Albany,"2,300","$1,970,000 "
2014,5,Columbia,400,"$370,000 "
2014,5,Greene,600,"$470,000 "
2014,5,Rensselaer,"1,400","$1,310,000 "
2014,5,Saratoga,"1,800","$1,710,000 "
2014,5,Schenectady,"1,500","$1,310,000 "
2014,5,Warren,"1,000","$670,000 "
2014,5,Washington,700,"$640,000 "
2014,5,Cayuga,900,"$740,000 "
2014,5,Cortland,600,"$470,000 "
2014,5,Madison,800,"$620,000 "
2014,5,Onondaga,"4,400","$3,900,000 "
2014,5,Oswego,"1,900","$1,550,000 "
2014,5,Genesee,700,"$490,000 "
2014,5,Livingston,800,"$630,000 "
2014,5,Monroe,"7,900","$6,760,000 "
2014,5,Ontario,"1,200","$970,000 "
2014,5,Orleans,500,"$430,000 "
2014,5,Seneca,300,"$260,000 "
2014,5,Wayne,"1,200","$990,000 "
2014,5,Wyoming,500,"$410,000 "
2014,5,Yates,200,"$180,000 "
2014,5,Dutchess,"2,200","$2,190,000 "
2014,5,Orange,"2,900","$2,760,000 "
2014,5,Putnam,700,"$780,000 "
2014,5,Rockland,"2,000","$2,000,000 "
2014,5,Sullivan,700,"$620,000 "
2014,5,Ulster,"1,700","$1,490,000 "
2014,5,Westchester,"7,100","$7,170,000 "
2014,5,Nassau,"10,700","$10,680,000 "
2014,5,Suffolk,"13,400","$13,150,000 "
2014,5,Fulton,600,"$560,000 "
2014,5,Herkimer,800,"$630,000 "
2014,5,Montgomery,700,"$630,000 "
2014,5,Oneida,"2,300","$1,850,000 "
2014,5,Otsego,600,"$450,000 "
2014,5,Schoharie,500,"$380,000 "
2014,5,Bronx,"15,800","$13,850,000 "
2014,5,Kings,"25,300","$23,700,000 "
2014,5,New York,"15,200","$15,270,000 "
2014,5,Queens,"19,900","$19,360,000 "
2014,5,Richmond,"4,100","$3,960,000 "
2014,5,Clinton,"1,000","$770,000 "
2014,5,Essex,500,"$370,000 "
2014,5,Franklin,600,"$500,000 "
2014,5,Hamilton,100,"$70,000 "
2014,5,Jefferson,"1,400","$1,060,000 "
2014,5,Lewis,400,"$340,000 "
2014,5,St. Lawrence,"1,600","$1,260,000 "
2014,5,Broome,"2,200","$1,700,000 "
2014,5,Chemung,700,"$600,000 "
2014,5,Chenango,600,"$500,000 "
2014,5,Delaware,500,"$380,000 "
2014,5,Schuyler,200,"$180,000 "
2014,5,Steuben,"1,400","$1,130,000 "
2014,5,Tioga,500,"$440,000 "
2014,5,Tompkins,500,"$460,000 "
2014,5,Allegany,500,"$380,000 "
2014,5,Cattaraugus,"1,100","$850,000 "
2014,5,Chautauqua,"1,600","$1,140,000 "
2014,5,Erie,"10,200","$8,380,000 "
2014,5,Niagara,"2,900","$2,160,000 "
2014,5,Out-of-State,"16,300","$18,560,000 "
2014,5,Unknown,200,"$200,000 "
2014,6,Albany,"2,300","$2,120,000 "
2014,6,Columbia,400,"$390,000 "
2014,6,Greene,500,"$400,000 "
2014,6,Rensselaer,"1,500","$1,420,000 "
2014,6,Saratoga,"1,600","$1,630,000 "
2014,6,Schenectady,"1,400","$1,310,000 "
2014,6,Warren,600,"$540,000 "
2014,6,Washington,600,"$500,000 "
2014,6,Cayuga,800,"$670,000 "
2014,6,Cortland,500,"$460,000 "
2014,6,Madison,600,"$560,000 "
2014,6,Onondaga,"4,100","$3,990,000 "
2014,6,Oswego,"1,700","$1,680,000 "
2014,6,Genesee,600,"$470,000 "
2014,6,Livingston,600,"$570,000 "
2014,6,Monroe,"7,200","$6,810,000 "
2014,6,Ontario,"1,000","$920,000 "
2014,6,Orleans,500,"$410,000 "
2014,6,Seneca,200,"$230,000 "
2014,6,Wayne,"1,000","$920,000 "
2014,6,Wyoming,400,"$340,000 "
2014,6,Yates,200,"$170,000 "
2014,6,Dutchess,"2,200","$2,250,000 "
2014,6,Orange,"2,900","$2,970,000 "
2014,6,Putnam,700,"$820,000 "
2014,6,Rockland,"2,000","$2,090,000 "
2014,6,Sullivan,600,"$590,000 "
2014,6,Ulster,"1,700","$1,630,000 "
2014,6,Westchester,"6,900","$7,520,000 "
2014,6,Nassau,"10,500","$11,230,000 "
2014,6,Suffolk,"12,900","$13,630,000 "
2014,6,Fulton,600,"$520,000 "
2014,6,Herkimer,600,"$520,000 "
2014,6,Montgomery,700,"$620,000 "
2014,6,Oneida,"2,100","$1,840,000 "
2014,6,Otsego,500,"$460,000 "
2014,6,Schoharie,400,"$340,000 "
2014,6,Bronx,"15,500","$15,110,000 "
2014,6,Kings,"24,600","$25,110,000 "
2014,6,New York,"15,300","$16,500,000 "
2014,6,Queens,"19,400","$20,570,000 "
2014,6,Richmond,"4,100","$4,310,000 "
2014,6,Clinton,900,"$780,000 "
2014,6,Essex,300,"$280,000 "
2014,6,Franklin,500,"$420,000 "
2014,6,Hamilton,0,"$20,000 "
2014,6,Jefferson,"1,000","$940,000 "
2014,6,Lewis,300,"$270,000 "
2014,6,St. Lawrence,"1,300","$1,180,000 "
2014,6,Broome,"2,100","$1,770,000 "
2014,6,Chemung,700,"$600,000 "
2014,6,Chenango,600,"$490,000 "
2014,6,Delaware,400,"$380,000 "
2014,6,Schuyler,200,"$170,000 "
2014,6,Steuben,"1,100","$1,080,000 "
2014,6,Tioga,500,"$460,000 "
2014,6,Tompkins,500,"$520,000 "
2014,6,Allegany,400,"$370,000 "
2014,6,Cattaraugus,900,"$710,000 "
2014,6,Chautauqua,"1,400","$1,090,000 "
2014,6,Erie,"9,500","$8,540,000 "
2014,6,Niagara,"2,600","$2,100,000 "
2014,6,Out-of-State,"15,700","$19,180,000 "
2014,6,Unknown,200,"$270,000 "
2014,7,Albany,"2,400","$2,170,000 "
2014,7,Columbia,400,"$390,000 "
2014,7,Greene,500,"$410,000 "
2014,7,Rensselaer,"1,600","$1,380,000 "
2014,7,Saratoga,"1,700","$1,580,000 "
2014,7,Schenectady,"1,600","$1,400,000 "
2014,7,Warren,600,"$510,000 "
2014,7,Washington,600,"$460,000 "
2014,7,Cayuga,800,"$690,000 "
2014,7,Cortland,500,"$410,000 "
2014,7,Madison,600,"$500,000 "
2014,7,Onondaga,"4,200","$3,950,000 "
2014,7,Oswego,"1,600","$1,450,000 "
2014,7,Genesee,500,"$450,000 "
2014,7,Livingston,600,"$500,000 "
2014,7,Monroe,"7,700","$6,980,000 "
2014,7,Ontario,900,"$770,000 "
2014,7,Orleans,500,"$430,000 "
2014,7,Seneca,200,"$210,000 "
2014,7,Wayne,"1,000","$830,000 "
2014,7,Wyoming,400,"$320,000 "
2014,7,Yates,200,"$140,000 "
2014,7,Dutchess,"2,300","$2,270,000 "
2014,7,Orange,"3,400","$3,170,000 "
2014,7,Putnam,900,"$930,000 "
2014,7,Rockland,"2,400","$2,420,000 "
2014,7,Sullivan,700,"$590,000 "
2014,7,Ulster,"1,900","$1,670,000 "
2014,7,Westchester,"8,100","$8,320,000 "
2014,7,Nassau,"11,900","$12,440,000 "
2014,7,Suffolk,"16,100","$16,470,000 "
2014,7,Fulton,500,"$440,000 "
2014,7,Herkimer,600,"$480,000 "
2014,7,Montgomery,800,"$630,000 "
2014,7,Oneida,"2,100","$1,760,000 "
2014,7,Otsego,500,"$450,000 "
2014,7,Schoharie,400,"$320,000 "
2014,7,Bronx,"17,600","$16,100,000 "
2014,7,Kings,"27,600","$26,890,000 "
2014,7,New York,"15,900","$16,720,000 "
2014,7,Queens,"21,000","$21,110,000 "
2014,7,Richmond,"5,100","$5,130,000 "
2014,7,Clinton,800,"$710,000 "
2014,7,Essex,300,"$210,000 "
2014,7,Franklin,500,"$410,000 "
2014,7,Hamilton,0,"$10,000 "
2014,7,Jefferson,"1,100","$940,000 "
2014,7,Lewis,300,"$260,000 "
2014,7,St. Lawrence,"1,300","$1,090,000 "
2014,7,Broome,"2,100","$1,720,000 "
2014,7,Chemung,600,"$530,000 "
2014,7,Chenango,500,"$450,000 "
2014,7,Delaware,400,"$350,000 "
2014,7,Schuyler,200,"$160,000 "
2014,7,Steuben,"1,000","$980,000 "
2014,7,Tioga,500,"$450,000 "
2014,7,Tompkins,500,"$460,000 "
2014,7,Allegany,400,"$330,000 "
2014,7,Cattaraugus,900,"$740,000 "
2014,7,Chautauqua,"1,400","$1,040,000 "
2014,7,Erie,"10,800","$9,410,000 "
2014,7,Niagara,"3,000","$2,400,000 "
2014,7,Out-of-State,"15,600","$18,870,000 "
2014,7,Unknown,200,"$250,000 "
2014,8,Albany,"2,300","$2,010,000 "
2014,8,Columbia,400,"$320,000 "
2014,8,Greene,400,"$390,000 "
2014,8,Rensselaer,"1,500","$1,280,000 "
2014,8,Saratoga,"1,500","$1,390,000 "
2014,8,Schenectady,"1,400","$1,280,000 "
2014,8,Warren,500,"$420,000 "
2014,8,Washington,500,"$400,000 "
2014,8,Cayuga,800,"$640,000 "
2014,8,Cortland,400,"$340,000 "
2014,8,Madison,500,"$460,000 "
2014,8,Onondaga,"4,000","$3,590,000 "
2014,8,Oswego,"1,500","$1,230,000 "
2014,8,Genesee,500,"$420,000 "
2014,8,Livingston,500,"$410,000 "
2014,8,Monroe,"7,600","$6,680,000 "
2014,8,Ontario,800,"$730,000 "
2014,8,Orleans,500,"$360,000 "
2014,8,Seneca,200,"$210,000 "
2014,8,Wayne,900,"$720,000 "
2014,8,Wyoming,400,"$290,000 "
2014,8,Yates,100,"$110,000 "
2014,8,Dutchess,"2,100","$2,060,000 "
2014,8,Orange,"3,300","$2,940,000 "
2014,8,Putnam,800,"$850,000 "
2014,8,Rockland,"2,400","$2,280,000 "
2014,8,Sullivan,600,"$550,000 "
2014,8,Ulster,"1,800","$1,570,000 "
2014,8,Westchester,"8,100","$7,870,000 "
2014,8,Nassau,"11,700","$11,680,000 "
2014,8,Suffolk,"16,000","$15,800,000 "
2014,8,Fulton,500,"$430,000 "
2014,8,Herkimer,500,"$430,000 "
2014,8,Montgomery,700,"$540,000 "
2014,8,Oneida,"2,000","$1,670,000 "
2014,8,Otsego,500,"$390,000 "
2014,8,Schoharie,300,"$280,000 "
2014,8,Bronx,"17,500","$15,350,000 "
2014,8,Kings,"27,000","$25,570,000 "
2014,8,New York,"15,500","$15,530,000 "
2014,8,Queens,"20,400","$19,820,000 "
2014,8,Richmond,"4,900","$4,820,000 "
2014,8,Clinton,800,"$630,000 "
2014,8,Essex,200,"$190,000 "
2014,8,Franklin,400,"$340,000 "
2014,8,Hamilton,0,"$10,000 "
2014,8,Jefferson,"1,100","$950,000 "
2014,8,Lewis,300,"$220,000 "
